id,datetime,vehicle_type,velocity,traffic_lane,lon,lat,kilopost,vehicle_length,detected_flag
1414,073038700,1,45.0,2,135.4682612,34.7129485,3805.6,3.0,1
1414,073038800,1,45.6,2,135.4682693,34.7129392,3804.3,3.0,1
1414,073038900,1,46.1,2,135.4682777,34.7129298,3802.9,3.0,1
1414,073039000,1,45.9,2,135.4682862,34.7129204,3801.6,3.0,1
1414,073039100,1,45.5,2,135.4682947,34.7129108,3800.5,3.0,1
1414,073039200,1,45.6,2,135.4683033,34.7129013,3799.2,3.0,1
1414,073039300,1,45.8,2,135.4683117,34.7128917,3797.5,3.0,0
1414,073039400,1,46.1,2,135.4683199,34.7128822,3796.0,3.0,1
1414,073039500,1,46.4,2,135.4683279,34.7128727,3794.5,3.0,1
1414,073039600,1,46.4,2,135.4683357,34.7128633,3793.3,3.0,0
1414,073039700,1,46.4,2,135.4683434,34.7128538,3792.0,3.0,1
1414,073039800,1,46.4,2,135.4683511,34.7128443,3790.8,3.0,1
1414,073039900,1,45.8,2,135.4683589,34.7128347,3790.0,3.0,1
1414,073040000,1,45.8,2,135.4683669,34.7128251,3788.4,3.0,1
1414,073040100,1,44.9,2,135.4683751,34.7128155,3786.9,3.0,1
1414,073040200,1,45.5,2,135.4683834,34.7128059,3785.3,3.0,1
1414,073040300,1,46.6,2,135.4683919,34.7127965,3783.7,3.0,1
1414,073040400,1,47.2,2,135.4684003,34.7127872,3782.4,3.0,1
1414,073040500,1,46.2,2,135.4684087,34.7127781,3781.4,3.0,1
1414,073040600,1,46.2,2,135.4684169,34.712769,3780.3,3.0,1
1414,073040700,1,46.3,2,135.4684249,34.71276,3779.0,3.0,0
1414,073040800,1,46.4,2,135.4684327,34.712751,3777.5,3.0,1
1414,073040900,1,46.2,2,135.4684402,34.712742,3776.2,3.0,0
1414,073041000,1,45.9,2,135.4684476,34.7127329,3775.0,3.0,1
1414,073041100,1,46.4,2,135.4684549,34.7127239,3773.8,3.0,1
1414,073041200,1,45.8,2,135.4684622,34.7127147,3772.5,3.0,1
1414,073041300,1,46.1,2,135.4684697,34.7127056,3771.5,3.0,1
1414,073041400,1,44.9,2,135.4684775,34.7126963,3770.0,3.0,1
1414,073041500,1,45.7,2,135.4684853,34.7126871,3768.6,3.0,1
1414,073041600,1,45.0,2,135.4684933,34.7126779,3767.5,3.0,1
1414,073041700,1,46.3,2,135.4685011,34.7126688,3766.1,3.0,1
1414,073041800,1,46.3,2,135.4685089,34.7126598,3764.7,3.0,1
1414,073041900,1,46.4,2,135.4685166,34.712651,3763.6,3.0,0
1414,073042000,1,46.5,2,135.4685242,34.7126422,3762.5,3.0,1
1414,073042100,1,46.3,2,135.4685319,34.7126336,3761.4,3.0,1
1414,073042200,1,45.8,2,135.4685395,34.7126251,3760.3,3.0,1
1414,073042300,1,45.8,2,135.4685471,34.7126167,3758.8,3.0,0
1414,073042400,1,45.7,2,135.4685546,34.7126085,3757.7,3.0,0
1414,073042500,1,45.7,2,135.468562,34.7126002,3756.2,3.0,0
1414,073042600,1,45.7,2,135.4685692,34.712592,3755.0,3.0,0
1414,073042700,1,45.6,2,135.4685763,34.7125838,3753.8,3.0,0
1414,073042800,1,45.6,2,135.4685834,34.7125755,3752.7,3.0,0
1414,073042900,1,45.6,2,135.4685904,34.7125672,3751.5,3.0,0
1414,073043000,1,45.5,2,135.4685974,34.7125588,3750.8,3.0,0
1414,073043100,1,45.5,2,135.4686044,34.7125503,3749.1,3.0,0
1414,073043200,1,45.4,2,135.4686114,34.7125418,3748.2,3.0,0
1414,073043300,1,45.4,2,135.4686185,34.7125331,3747.3,3.0,0
1414,073043400,1,45.4,2,135.4686258,34.7125242,3745.4,3.0,0
1414,073043500,1,45.3,2,135.4686334,34.712515,3744.1,3.0,0
1414,073043600,1,45.3,2,135.4686413,34.7125056,3743.2,3.0,0
1414,073043700,1,45.3,2,135.4686498,34.7124958,3742.3,3.0,0
1414,073043800,1,45.2,2,135.4686587,34.7124858,3740.4,3.0,0
1414,073043900,1,45.2,2,135.468668,34.7124756,3739.5,3.0,0
1414,073044000,1,45.2,2,135.4686776,34.7124653,3737.5,3.0,0
1414,073044100,1,45.1,2,135.4686872,34.7124552,3737.0,3.0,0
1414,073044200,1,45.1,2,135.4686966,34.7124454,3736.4,3.0,1
1414,073044300,1,45.1,2,135.4687055,34.7124359,3735.8,3.0,1
1414,073044400,1,45.2,2,135.4687139,34.7124268,3735.2,3.0,1
1414,073044500,1,45.1,2,135.4687218,34.7124182,3734.7,3.0,1
1414,073044600,1,45.2,2,135.4687292,34.7124098,3733.4,3.0,1
1414,073044700,1,45.1,2,135.4687364,34.7124017,3732.1,3.0,1
1414,073044800,1,44.8,2,135.4687433,34.7123937,3731.2,3.0,1
1414,073044900,1,44.4,2,135.4687501,34.7123858,3730.2,3.0,1
1414,073045000,1,44.3,2,135.4687568,34.712378,3728.7,3.0,1
1414,073045100,1,44.3,2,135.4687634,34.7123703,3727.6,3.0,1
1414,073045200,1,44.6,2,135.4687701,34.7123625,3726.1,3.0,1
1414,073045300,1,44.7,2,135.4687767,34.7123548,3725.0,3.0,1
1414,073045400,1,44.7,2,135.4687833,34.7123471,3724.0,3.0,1
1414,073045500,1,44.2,2,135.46879,34.7123394,3723.0,3.0,1
1414,073045600,1,43.5,2,135.4687967,34.7123316,3722.1,3.0,1
1414,073045700,1,42.5,2,135.4688036,34.7123236,3721.1,3.0,1
1414,073045800,1,41.8,2,135.4688105,34.7123156,3720.3,3.0,1
1414,073045900,1,41.8,2,135.4688174,34.7123075,3719.0,3.0,1
1414,073046000,1,41.7,2,135.4688243,34.7122994,3717.8,3.0,1
1414,073046100,1,41.8,2,135.4688312,34.7122913,3716.6,3.0,1
1414,073046200,1,42.4,2,135.468838,34.7122833,3715.4,3.0,1
1414,073046300,1,42.6,2,135.4688448,34.7122754,3714.2,3.0,1
1414,073046400,1,42.1,2,135.4688514,34.7122676,3713.3,3.0,1
1414,073046500,1,41.5,2,135.4688581,34.7122598,3712.3,3.0,1
1414,073046600,1,41.0,2,135.4688647,34.7122521,3711.4,3.0,1
1414,073046700,1,40.2,2,135.4688714,34.7122443,3710.4,3.0,1
1414,073046800,1,39.8,2,135.4688781,34.7122365,3709.6,3.0,1
1414,073046900,1,40.2,2,135.4688849,34.7122287,3708.3,3.0,1
1414,073047000,1,40.2,2,135.4688916,34.7122208,3707.0,3.0,1
1414,073047100,1,40.4,2,135.4688984,34.712213,3705.8,3.0,1
1414,073047200,1,40.1,2,135.4689051,34.7122051,3704.6,3.0,1
1414,073047300,1,40.8,2,135.4689118,34.7121974,3703.6,3.0,1
1414,073047400,1,40.3,2,135.4689182,34.7121899,3702.4,3.0,1
1414,073047500,1,40.0,2,135.4689244,34.7121827,3701.7,3.0,1
1414,073047600,1,39.3,2,135.4689302,34.712176,3700.8,3.0,1
1414,073047700,1,39.2,2,135.4689355,34.7121698,3697.9,3.0,1
1414,073047800,1,38.9,2,135.4689405,34.7121642,3697.9,3.0,1
1414,073047900,1,38.9,2,135.4689452,34.7121588,3697.2,3.0,1
1414,073048000,1,38.6,2,135.4689498,34.7121535,3696.1,3.0,1
1414,073048100,1,38.9,2,135.4689548,34.7121478,3695.2,3.0,1
1414,073048200,1,39.2,2,135.4689602,34.7121416,3694.3,3.0,1
1414,073048300,1,38.7,2,135.468966,34.7121348,3693.4,3.0,1
1414,073048400,1,38.8,2,135.4689724,34.7121274,3692.4,3.0,1
1414,073048500,1,39.1,2,135.468979,34.7121196,3691.6,3.0,1
1414,073048600,1,38.5,2,135.4689859,34.7121116,3690.6,3.0,1
1414,073048700,1,38.4,2,135.4689928,34.7121035,3689.7,3.0,1
1414,073048800,1,38.9,2,135.4689997,34.7120955,3688.1,3.0,1
1414,073048900,1,39.2,2,135.4690066,34.7120875,3686.8,3.0,1
1414,073049000,1,39.9,2,135.4690134,34.7120796,3685.5,3.0,1
1414,073049100,1,40.2,2,135.4690202,34.7120717,3684.4,3.0,1
1414,073049200,1,40.2,2,135.469027,34.7120638,3683.4,3.0,1
1414,073049300,1,39.6,2,135.4690339,34.7120559,3682.4,3.0,1
1414,073049400,1,39.6,2,135.4690407,34.712048,3681.4,3.0,1
1414,073049500,1,39.0,2,135.4690476,34.71204,3680.5,3.0,1
1414,073049600,1,38.9,2,135.4690543,34.7120321,3679.6,3.0,1
1414,073049700,1,39.4,2,135.4690609,34.7120244,3678.3,3.0,1
1414,073049800,1,39.4,2,135.4690675,34.7120167,3677.1,3.0,1
1414,073049900,1,39.1,2,135.4690739,34.7120091,3676.0,3.0,1
1414,073050000,1,39.1,2,135.4690804,34.7120016,3675.0,3.0,1
1414,073050100,1,39.0,2,135.4690868,34.7119941,3674.2,3.0,1
1414,073050200,1,38.8,2,135.4690933,34.7119866,3673.1,3.0,1
1414,073050300,1,37.6,2,135.4690998,34.711979,3672.2,3.0,1
1414,073050400,1,37.6,2,135.4691065,34.7119713,3671.4,3.0,1
1414,073050500,1,36.4,2,135.4691132,34.7119636,3670.6,3.0,1
1414,073050600,1,35.4,2,135.4691199,34.7119558,3669.6,3.0,1
1414,073050700,1,36.2,2,135.4691266,34.7119481,3668.4,3.0,1
1414,073050800,1,37.0,2,135.4691332,34.7119403,3667.2,3.0,1
1414,073050900,1,36.6,2,135.4691399,34.7119326,3666.2,3.0,1
1414,073051000,1,37.1,2,135.4691465,34.7119249,3665.0,3.0,1
1414,073051100,1,37.1,2,135.4691531,34.7119171,3664.0,3.0,1
1414,073051200,1,36.9,2,135.4691598,34.7119093,3663.1,3.0,1
1414,073051300,1,36.4,2,135.4691665,34.7119014,3662.2,3.0,1
1414,073051400,1,36.9,2,135.4691733,34.7118934,3661.2,3.0,1
1414,073051500,1,36.4,2,135.4691801,34.7118853,3660.3,3.0,1
1414,073051600,1,36.6,2,135.469187,34.7118771,3659.2,3.0,1
1414,073051700,1,37.0,2,135.4691938,34.711869,3657.8,3.0,1
1414,073051800,1,37.0,2,135.4692007,34.7118608,3656.8,3.0,1
1414,073051900,1,37.5,2,135.4692076,34.7118526,3655.6,3.0,1
1414,073052000,1,38.6,2,135.4692145,34.7118445,3654.6,3.0,1
1414,073052100,1,38.6,2,135.4692214,34.7118363,3653.4,3.0,1
1414,073052200,1,38.1,2,135.4692284,34.7118282,3652.4,3.0,1
1414,073052300,1,38.1,2,135.4692353,34.7118201,3651.4,3.0,1
1414,073052400,1,38.3,2,135.4692422,34.711812,3650.6,3.0,1
1414,073052500,1,38.0,2,135.4692491,34.711804,3649.2,3.0,1
1414,073052600,1,39.0,2,135.469256,34.7117959,3647.9,3.0,1
1414,073052700,1,39.3,2,135.4692629,34.7117879,3646.8,3.0,1
1414,073052800,1,39.3,2,135.4692699,34.7117798,3646.0,3.0,1
1414,073052900,1,39.0,2,135.4692769,34.7117715,3645.0,3.0,1
1414,073053000,1,39.2,2,135.4692841,34.7117631,3643.7,3.0,1
1414,073053100,1,39.5,2,135.4692914,34.7117547,3642.9,3.0,1
1414,073053200,1,39.0,2,135.4692987,34.7117461,3641.8,3.0,1
1414,073053300,1,39.5,2,135.4693062,34.7117375,3640.5,3.0,1
1414,073053400,1,39.1,2,135.4693137,34.7117289,3639.6,3.0,1
1414,073053500,1,39.2,2,135.4693213,34.7117204,3637.9,3.0,1
1414,073053600,1,38.6,2,135.469329,34.7117119,3636.8,3.0,1
1414,073053700,1,38.8,2,135.4693367,34.7117034,3635.7,3.0,1
1414,073053800,1,38.8,2,135.4693445,34.7116948,3634.6,3.0,1
1414,073053900,1,38.9,2,135.4693524,34.711686,3633.6,3.0,1
1414,073054000,1,38.9,2,135.4693603,34.711677,3631.8,3.0,0
1414,073054100,1,38.9,2,135.4693683,34.7116676,3630.7,3.0,0
1414,073054200,1,38.9,2,135.4693761,34.711658,3630.0,3.0,0
1414,073054300,1,38.9,2,135.469384,34.7116482,3628.6,3.0,0
1414,073054400,1,38.9,2,135.4693918,34.7116381,3626.8,3.0,0
1414,073054500,1,38.9,2,135.4693998,34.711628,3625.0,3.0,0
1414,073054600,1,38.9,2,135.469408,34.7116178,3623.6,3.0,0
1414,073054700,1,38.9,2,135.4694164,34.7116077,3622.3,3.0,0
1414,073054800,1,38.9,2,135.469425,34.7115977,3621.8,3.0,0
1414,073054900,1,38.9,2,135.4694339,34.7115879,3620.0,3.0,0
1414,073055000,1,38.9,2,135.4694428,34.7115785,3618.3,3.0,0
1414,073055100,1,38.9,2,135.4694518,34.7115693,3617.2,3.0,0
1414,073055200,1,38.9,2,135.4694606,34.7115605,3616.1,3.0,1
1414,073055300,1,38.7,2,135.4694691,34.7115519,3616.0,3.0,1
1414,073055400,1,39.3,2,135.4694772,34.7115434,3614.7,3.0,1
1414,073055500,1,40.0,2,135.4694851,34.7115351,3613.3,3.0,1
1414,073055600,1,40.5,2,135.4694928,34.7115267,3612.2,3.0,1
1414,073055700,1,39.9,2,135.4695003,34.7115183,3611.1,3.0,1
1414,073055800,1,40.1,2,135.4695077,34.7115098,3610.1,3.0,1
1414,073055900,1,40.3,2,135.4695151,34.7115012,3608.6,3.0,1
1414,073056000,1,40.2,2,135.4695225,34.7114925,3607.3,3.0,1
1414,073056100,1,40.8,2,135.46953,34.7114838,3605.9,3.0,1
1414,073056200,1,41.5,2,135.4695375,34.7114751,3604.6,3.0,1
1414,073056300,1,42.0,2,135.469545,34.7114664,3603.5,3.0,1
1414,073056400,1,41.5,2,135.4695524,34.7114577,3602.4,3.0,1
1414,073056500,1,41.2,2,135.4695599,34.711449,3601.4,3.0,1
1414,073056600,1,40.5,2,135.4695675,34.7114403,3600.4,3.0,1
1414,073056700,1,40.0,2,135.4695751,34.7114315,3599.4,3.0,1
1414,073056800,1,40.0,2,135.4695827,34.7114226,3597.7,3.0,1
1414,073056900,1,40.3,2,135.4695904,34.7114137,3596.4,3.0,1
1414,073057000,1,40.8,2,135.4695981,34.7114048,3595.0,3.0,1
1414,073057100,1,41.3,2,135.4696058,34.711396,3593.8,3.0,1
1414,073057200,1,41.6,2,135.4696134,34.7113872,3592.7,3.0,1
1414,073057300,1,41.6,2,135.4696209,34.7113784,3591.6,3.0,1
1414,073057400,1,41.3,2,135.4696284,34.7113697,3590.6,3.0,1
1414,073057500,1,41.5,2,135.4696359,34.711361,3589.3,3.0,1
1414,073057600,1,41.8,2,135.4696435,34.7113523,3587.8,3.0,1
1414,073057700,1,40.9,2,135.4696511,34.7113435,3586.8,3.0,1
1414,073057800,1,41.7,2,135.4696587,34.7113347,3585.5,3.0,1
1414,073057900,1,43.3,2,135.4696663,34.7113259,3584.0,3.0,1
1414,073058000,1,43.6,2,135.469674,34.7113171,3583.1,3.0,1
1414,073058100,1,42.5,2,135.4696815,34.7113084,3581.8,3.0,1
1414,073058200,1,43.2,2,135.4696891,34.7112997,3580.8,3.0,1
1414,073058300,1,43.4,2,135.4696966,34.711291,3579.8,3.0,1
1414,073058400,1,42.8,2,135.4697042,34.7112823,3578.4,3.0,1
1414,073058500,1,42.8,2,135.4697119,34.7112736,3577.1,3.0,1
1414,073058600,1,42.8,2,135.4697197,34.7112648,3576.1,3.0,1
1414,073058700,1,42.6,2,135.4697276,34.7112558,3574.8,3.0,1
1414,073058800,1,42.5,2,135.4697356,34.7112467,3573.8,3.0,1
1414,073058900,1,42.3,2,135.4697436,34.7112375,3572.7,3.0,1
1414,073059000,1,42.3,2,135.4697516,34.7112284,3571.4,3.0,1
1414,073059100,1,41.3,2,135.4697595,34.7112193,3570.4,3.0,1
1414,073059200,1,41.2,2,135.4697673,34.7112103,3569.2,3.0,1
1414,073059300,1,41.9,2,135.469775,34.7112013,3567.5,3.0,1
1414,073059400,1,43.4,2,135.4697827,34.7111924,3566.1,3.0,1
1414,073059500,1,42.6,2,135.4697905,34.7111834,3565.0,3.0,1
1414,073059600,1,43.4,2,135.4697983,34.7111744,3563.6,3.0,1
1414,073059700,1,43.4,2,135.4698063,34.7111652,3562.5,3.0,1
1414,073059800,1,43.4,2,135.4698144,34.7111559,3561.1,3.0,1
1414,073059900,1,43.2,2,135.4698226,34.7111464,3560.0,3.0,1
1415,073000000,1,23.7,1,135.4678012,34.7135346,3882.9,4.0,1
1415,073000100,1,23.7,1,135.4678048,34.7135309,3882.4,4.0,0
1415,073000200,1,23.7,1,135.4678081,34.7135275,3882.4,4.0,0
1415,073000300,1,23.7,1,135.4678113,34.7135244,3881.5,4.0,0
1415,073000400,1,23.6,1,135.4678143,34.7135214,3881.5,4.0,0
1415,073000500,1,23.6,1,135.4678171,34.7135185,3880.9,4.0,0
1415,073000600,1,23.6,1,135.4678198,34.7135157,3880.9,4.0,0
1415,073000700,1,23.6,1,135.4678224,34.713513,3880.3,4.0,0
1415,073000800,1,23.6,1,135.467825,34.7135104,3880.3,4.0,0
1415,073000900,1,23.6,1,135.4678275,34.7135078,3879.6,4.0,0
1415,073001000,1,23.6,1,135.46783,34.7135052,3879.2,4.0,0
1415,073001100,1,23.5,1,135.4678324,34.7135027,3879.2,4.0,0
1415,073001200,1,23.5,1,135.4678347,34.7135003,3878.3,4.0,0
1415,073001300,1,23.5,1,135.4678369,34.7134978,3878.3,4.0,0
1415,073001400,1,23.5,1,135.4678391,34.7134953,3877.5,4.0,0
1415,073001500,1,23.5,1,135.4678413,34.7134928,3877.1,4.0,0
1415,073001600,1,23.5,1,135.4678434,34.7134903,3877.1,4.0,0
1415,073001700,1,23.4,1,135.4678455,34.7134877,3876.2,4.0,0
1415,073001800,1,23.4,1,135.4678477,34.7134851,3876.2,4.0,0
1415,073001900,1,23.4,1,135.4678499,34.7134825,3876.2,4.0,0
1415,073002000,1,23.4,1,135.4678521,34.7134799,3875.4,4.0,0
1415,073002100,1,23.4,1,135.4678543,34.7134772,3875.4,4.0,0
1415,073002200,1,23.4,1,135.4678565,34.7134745,3874.6,4.0,0
1415,073002300,1,23.4,1,135.4678589,34.7134718,3874.2,4.0,0
1415,073002400,1,23.3,1,135.4678612,34.7134691,3874.2,4.0,0
1415,073002500,1,23.3,1,135.4678636,34.7134663,3873.3,4.0,0
1415,073002600,1,23.3,1,135.4678661,34.7134636,3873.3,4.0,0
1415,073002700,1,23.3,1,135.4678685,34.7134608,3872.5,4.0,0
1415,073002800,1,23.3,1,135.467871,34.713458,3872.5,4.0,0
1415,073002900,1,23.3,1,135.4678735,34.7134553,3872.1,4.0,0
1415,073003000,1,23.3,1,135.467876,34.7134526,3872.1,4.0,0
1415,073003100,1,23.2,1,135.4678785,34.7134498,3871.2,4.0,0
1415,073003200,1,23.2,1,135.4678811,34.7134471,3871.2,4.0,0
1415,073003300,1,23.2,1,135.4678836,34.7134445,3870.4,4.0,0
1415,073003400,1,23.2,1,135.4678861,34.7134418,3870.4,4.0,0
1415,073003500,1,23.2,1,135.4678886,34.7134391,3870.4,4.0,0
1415,073003600,1,23.2,1,135.4678911,34.7134365,3869.5,4.0,0
1415,073003700,1,23.2,1,135.4678936,34.713434,3869.0,4.0,0
1415,073003800,1,23.1,1,135.4678961,34.7134315,3869.0,4.0,0
1415,073003900,1,23.1,1,135.4678986,34.713429,3869.0,4.0,0
1415,073004000,1,23.1,1,135.4679011,34.7134265,3868.0,4.0,0
1415,073004100,1,23.1,1,135.4679037,34.713424,3868.0,4.0,0
1415,073004200,1,23.1,1,135.4679062,34.7134215,3867.0,4.0,0
1415,073004300,1,23.1,1,135.4679087,34.713419,3867.0,4.0,0
1415,073004400,1,23.0,1,135.4679113,34.7134164,3866.5,4.0,0
1415,073004500,1,23.0,1,135.4679138,34.7134137,3866.5,4.0,0
1415,073004600,1,23.0,1,135.4679163,34.7134109,3865.5,4.0,0
1415,073004700,1,23.0,1,135.4679187,34.7134079,3865.5,4.0,0
1415,073004800,1,23.0,1,135.4679209,34.7134047,3865.5,4.0,0
1415,073004900,1,23.0,1,135.4679229,34.7134012,3864.5,4.0,0
1415,073005000,1,23.0,1,135.4679246,34.7133976,3864.0,4.0,0
1415,073005100,1,22.9,1,135.4679262,34.713394,3863.0,4.0,0
1415,073005200,1,22.9,1,135.4679275,34.7133904,3863.0,4.0,0
1415,073005300,1,22.9,1,135.4679287,34.713387,3863.0,4.0,0
1415,073005400,1,22.9,1,135.46793,34.7133838,3863.0,4.0,1
1415,073005500,1,22.6,1,135.4679313,34.7133807,3863.0,4.0,1
1415,073005600,1,22.6,1,135.4679328,34.7133779,3862.9,4.0,1
1415,073005700,1,21.6,1,135.4679345,34.7133752,3862.6,4.0,1
1415,073005800,1,20.7,1,135.4679365,34.7133726,3862.1,4.0,1
1415,073005900,1,20.4,1,135.4679388,34.7133699,3861.6,4.0,1
1415,073006000,1,20.1,1,135.4679412,34.7133672,3861.2,4.0,1
1415,073006100,1,20.1,1,135.4679438,34.7133645,3860.8,4.0,1
1415,073006200,1,19.7,1,135.4679465,34.7133616,3860.3,4.0,1
1415,073006300,1,18.0,1,135.4679492,34.7133587,3859.9,4.0,1
1415,073006400,1,16.3,1,135.467952,34.7133557,3859.6,4.0,1
1415,073006500,1,15.7,1,135.4679548,34.7133525,3859.1,4.0,1
1415,073006600,1,14.4,1,135.4679577,34.7133493,3858.7,4.0,1
1415,073006700,1,14.2,1,135.4679605,34.713346,3858.3,4.0,1
1415,073006800,1,14.0,1,135.4679635,34.7133427,3857.9,4.0,1
1415,073006900,1,14.2,1,135.4679664,34.7133393,3857.5,4.0,1
1415,073007000,1,14.2,1,135.4679694,34.713336,3857.2,4.0,1
1415,073007100,1,14.6,1,135.4679723,34.7133326,3856.8,4.0,1
1415,073007200,1,14.4,1,135.4679753,34.7133292,3856.5,4.0,1
1415,073007300,1,12.7,1,135.4679783,34.7133258,3856.2,4.0,1
1415,073007400,1,12.9,1,135.4679813,34.7133224,3855.6,4.0,1
1415,073007500,1,12.5,1,135.4679844,34.713319,3855.1,4.0,1
1415,073007600,1,12.5,1,135.4679876,34.7133155,3854.6,4.0,1
1415,073007700,1,14.3,1,135.4679908,34.7133119,3853.9,4.0,1
1415,073007800,1,14.7,1,135.467994,34.7133082,3853.3,4.0,1
1415,073007900,1,15.9,1,135.4679973,34.7133045,3852.7,4.0,1
1415,073008000,1,16.7,1,135.4680007,34.7133007,3852.2,4.0,1
1415,073008100,1,17.6,1,135.4680041,34.7132969,3851.7,4.0,1
1415,073008200,1,18.0,1,135.4680075,34.713293,3851.2,4.0,1
1415,073008300,1,18.0,1,135.4680109,34.7132891,3850.6,4.0,1
1415,073008400,1,18.0,1,135.4680144,34.7132852,3850.1,4.0,1
1415,073008500,1,19.1,1,135.4680178,34.7132813,3849.4,4.0,1
1415,073008600,1,18.8,1,135.4680211,34.7132775,3848.9,4.0,1
1415,073008700,1,19.5,1,135.4680245,34.7132737,3848.3,4.0,1
1415,073008800,1,20.4,1,135.4680279,34.7132699,3847.9,4.0,1
1415,073008900,1,20.4,1,135.4680312,34.7132661,3847.2,4.0,1
1415,073009000,1,20.3,1,135.4680346,34.7132623,3846.6,4.0,1
1415,073009100,1,20.3,1,135.4680381,34.7132584,3846.1,4.0,1
1415,073009200,1,19.0,1,135.4680417,34.7132543,3845.5,4.0,1
1415,073009300,1,18.2,1,135.4680453,34.7132502,3845.1,4.0,1
1415,073009400,1,19.3,1,135.4680491,34.7132459,3844.4,4.0,1
1415,073009500,1,19.1,1,135.4680528,34.7132417,3843.9,4.0,1
1415,073009600,1,17.9,1,135.4680567,34.7132373,3843.4,4.0,1
1415,073009700,1,18.6,1,135.4680606,34.713233,3842.9,4.0,1
1415,073009800,1,17.9,1,135.4680645,34.7132287,3842.5,4.0,1
1415,073009900,1,17.9,1,135.4680685,34.7132243,3841.9,4.0,1
1415,073010000,1,16.7,1,135.4680725,34.7132199,3841.5,4.0,1
1415,073010100,1,16.7,1,135.4680765,34.7132155,3841.1,4.0,1
1415,073010200,1,15.1,1,135.4680805,34.713211,3840.6,4.0,1
1415,073010300,1,15.2,1,135.4680846,34.7132065,3840.1,4.0,1
1415,073010400,1,15.2,1,135.4680887,34.7132019,3839.6,4.0,1
1415,073010500,1,16.8,1,135.4680927,34.7131973,3838.8,4.0,1
1415,073010600,1,17.2,1,135.4680966,34.7131928,3838.0,4.0,1
1415,073010700,1,17.9,1,135.4681005,34.7131883,3837.2,4.0,1
1415,073010800,1,18.5,1,135.4681044,34.7131839,3836.6,4.0,1
1415,073010900,1,18.4,1,135.4681082,34.7131795,3836.1,4.0,1
1415,073011000,1,18.9,1,135.4681121,34.7131751,3835.2,4.0,1
1415,073011100,1,19.4,1,135.468116,34.7131706,3834.6,4.0,1
1415,073011200,1,19.1,1,135.46812,34.7131662,3834.2,4.0,1
1415,073011300,1,19.8,1,135.4681239,34.7131616,3833.3,4.0,1
1415,073011400,1,20.2,1,135.468128,34.713157,3832.7,4.0,1
1415,073011500,1,19.8,1,135.4681321,34.7131524,3832.2,4.0,1
1415,073011600,1,20.0,1,135.4681362,34.7131477,3831.6,4.0,1
1415,073011700,1,20.0,1,135.4681405,34.7131429,3831.1,4.0,1
1415,073011800,1,20.0,1,135.4681447,34.7131382,3830.2,4.0,1
1415,073011900,1,20.5,1,135.468149,34.7131335,3830.0,4.0,1
1415,073012000,1,20.5,1,135.4681531,34.7131288,3829.1,4.0,1
1415,073012100,1,21.1,1,135.4681571,34.7131243,3828.2,4.0,1
1415,073012200,1,21.5,1,135.4681611,34.7131197,3827.7,4.0,1
1415,073012300,1,21.8,1,135.4681651,34.7131152,3826.6,4.0,1
1415,073012400,1,21.6,1,135.468169,34.7131106,3826.1,4.0,1
1415,073012500,1,22.2,1,135.468173,34.7131059,3825.4,4.0,1
1415,073012600,1,21.8,1,135.468177,34.7131012,3824.5,4.0,1
1415,073012700,1,22.2,1,135.468181,34.7130965,3824.1,4.0,1
1415,073012800,1,22.2,1,135.4681851,34.7130917,3823.2,4.0,1
1415,073012900,1,22.2,1,135.4681892,34.7130869,3822.9,4.0,1
1415,073013000,1,21.9,1,135.4681934,34.7130821,3822.0,4.0,1
1415,073013100,1,22.3,1,135.4681976,34.7130773,3821.6,4.0,1
1415,073013200,1,22.0,1,135.4682018,34.7130727,3821.0,4.0,1
1415,073013300,1,22.0,1,135.4682059,34.7130684,3820.4,4.0,1
1415,073013400,1,22.4,1,135.4682098,34.7130644,3819.8,4.0,1
1415,073013500,1,23.0,1,135.4682135,34.713061,3819.3,4.0,1
1415,073013600,1,22.7,1,135.4682168,34.713058,3818.9,4.0,1
1415,073013700,1,23.7,1,135.4682197,34.7130553,3818.5,4.0,1
1415,073013800,1,24.5,1,135.4682224,34.7130526,3818.1,4.0,1
1415,073013900,1,24.8,1,135.468225,34.7130497,3817.7,4.0,1
1415,073014000,1,24.8,1,135.4682278,34.7130463,3817.2,4.0,1
1415,073014100,1,24.9,1,135.4682308,34.7130424,3816.7,4.0,1
1415,073014200,1,24.8,1,135.4682343,34.713038,3816.1,4.0,1
1415,073014300,1,24.7,1,135.4682381,34.7130333,3815.5,4.0,1
1415,073014400,1,24.8,1,135.4682422,34.7130284,3814.7,4.0,1
1415,073014500,1,25.0,1,135.4682465,34.7130234,3814.1,4.0,1
1415,073014600,1,24.9,1,135.4682509,34.7130183,3813.3,4.0,1
1415,073014700,1,25.0,1,135.4682554,34.7130132,3812.5,4.0,1
1415,073014800,1,25.5,1,135.4682599,34.7130081,3811.7,4.0,1
1415,073014900,1,25.3,1,135.4682645,34.713003,3811.2,4.0,1
1415,073015000,1,24.6,1,135.468269,34.7129979,3810.7,4.0,1
1415,073015100,1,24.6,1,135.4682735,34.7129927,3810.0,4.0,1
1415,073015200,1,25.0,1,135.468278,34.7129876,3809.1,4.0,1
1415,073015300,1,25.0,1,135.4682825,34.7129824,3808.1,4.0,1
1415,073015400,1,25.8,1,135.468287,34.7129772,3807.1,4.0,1
1415,073015500,1,26.5,1,135.4682915,34.7129721,3806.3,4.0,1
